,Date,Hour,Bio Fuel,Gas,Oil,Solar,Steam,Uranium,Water,Wind
2015-01-01 00:00:00,2015-01-01,1,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2621.0
2015-01-01 01:00:00,2015-01-01,2,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2605.0
2015-01-01 02:00:00,2015-01-01,3,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2559.0
2015-01-01 03:00:00,2015-01-01,4,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2541.0
2015-01-01 04:00:00,2015-01-01,5,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2522.0
2015-01-01 05:00:00,2015-01-01,6,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2563.0
2015-01-01 06:00:00,2015-01-01,7,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2595.0
2015-01-01 07:00:00,2015-01-01,8,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2605.0
2015-01-01 08:00:00,2015-01-01,9,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7422.0,2613.0
2015-01-01 09:00:00,2015-01-01,10,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7680.0,2672.0
2015-01-01 10:00:00,2015-01-01,11,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7680.0,2766.0
2015-01-01 11:00:00,2015-01-01,12,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7680.0,2664.0
2015-01-01 12:00:00,2015-01-01,13,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7578.0,2721.0
2015-01-01 13:00:00,2015-01-01,14,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7490.0,2755.0
2015-01-01 14:00:00,2015-01-01,15,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7490.0,2736.0
2015-01-01 15:00:00,2015-01-01,16,243.0,5409.0,1575.0,0.0,1866.0,11600.0,7568.0,2673.0
2015-01-01 16:00:00,2015-01-01,17,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7400.0,2707.0
2015-01-01 17:00:00,2015-01-01,18,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7508.0,2752.0
2015-01-01 18:00:00,2015-01-01,19,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7584.0,2753.0
2015-01-01 19:00:00,2015-01-01,20,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7435.0,2761.0
2015-01-01 20:00:00,2015-01-01,21,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7624.0,2768.0
2015-01-01 21:00:00,2015-01-01,22,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7700.0,2738.0
2015-01-01 22:00:00,2015-01-01,23,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7700.0,2659.0
2015-01-01 23:00:00,2015-01-01,24,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7611.0,2489.0
2015-01-02 00:00:00,2015-01-02,1,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7422.0,2197.0
2015-01-02 01:00:00,2015-01-02,2,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7422.0,1937.0
2015-01-02 02:00:00,2015-01-02,3,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7422.0,1848.0
2015-01-02 03:00:00,2015-01-02,4,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7422.0,1715.0
2015-01-02 04:00:00,2015-01-02,5,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7422.0,1523.0
2015-01-02 05:00:00,2015-01-02,6,251.0,5345.0,1575.0,0.0,1866.0,11600.0,7422.0,1360.0
2015-01-02 06:00:00,2015-01-02,7,251.0,5345.0,1575.0,0.0,1866.0,11600.0,7170.0,1288.0
2015-01-02 07:00:00,2015-01-02,8,258.0,5345.0,1575.0,0.0,1866.0,11600.0,7425.0,1113.0
2015-01-02 08:00:00,2015-01-02,9,262.0,5345.0,1575.0,0.0,1866.0,11600.0,7698.0,953.0
2015-01-02 09:00:00,2015-01-02,10,261.0,5345.0,1575.0,0.0,1866.0,11600.0,8085.0,875.0
2015-01-02 10:00:00,2015-01-02,11,264.0,5345.0,1575.0,0.0,1866.0,11600.0,7956.0,907.0
2015-01-02 11:00:00,2015-01-02,12,264.0,5345.0,1575.0,0.0,1866.0,11600.0,7933.0,1130.0
2015-01-02 12:00:00,2015-01-02,13,263.0,5345.0,1575.0,0.0,1866.0,11600.0,7858.0,1322.0
2015-01-02 13:00:00,2015-01-02,14,263.0,5345.0,1575.0,0.0,1866.0,11600.0,7588.0,1268.0
2015-01-02 14:00:00,2015-01-02,15,262.0,5345.0,1575.0,0.0,1866.0,11600.0,7591.0,911.0
2015-01-02 15:00:00,2015-01-02,16,260.0,5345.0,1575.0,0.0,1866.0,11600.0,7957.0,647.0
2015-01-02 16:00:00,2015-01-02,17,259.0,5345.0,1575.0,0.0,1866.0,11600.0,8083.0,534.0
2015-01-02 17:00:00,2015-01-02,18,258.0,5345.0,1575.0,0.0,1866.0,11600.0,8085.0,366.0
2015-01-02 18:00:00,2015-01-02,19,253.0,5345.0,1575.0,0.0,1866.0,11600.0,8083.0,259.0
2015-01-02 19:00:00,2015-01-02,20,243.0,5345.0,1575.0,0.0,1866.0,11600.0,8083.0,278.0
2015-01-02 20:00:00,2015-01-02,21,243.0,5345.0,1575.0,0.0,1866.0,11600.0,8062.0,278.0
2015-01-02 21:00:00,2015-01-02,22,243.0,5345.0,1575.0,0.0,1866.0,11600.0,8062.0,297.0
2015-01-02 22:00:00,2015-01-02,23,243.0,5345.0,1575.0,0.0,1866.0,11600.0,8082.0,254.0
2015-01-02 23:00:00,2015-01-02,24,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7984.0,217.0
2015-01-03 00:00:00,2015-01-03,1,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7730.0,264.0
2015-01-03 01:00:00,2015-01-03,2,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7729.0,483.0
2015-01-03 02:00:00,2015-01-03,3,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7478.0,851.0
2015-01-03 03:00:00,2015-01-03,4,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7435.0,1238.0
2015-01-03 04:00:00,2015-01-03,5,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7068.0,1417.0
2015-01-03 05:00:00,2015-01-03,6,243.0,5345.0,1575.0,0.0,1866.0,11600.0,7150.0,1409.0
2015-01-03 06:00:00,2015-01-03,7,243.0,5378.0,1575.0,0.0,1866.0,11600.0,7201.0,1397.0
2015-01-03 07:00:00,2015-01-03,8,243.0,5378.0,1575.0,0.0,1866.0,11600.0,7201.0,1182.0
2015-01-03 08:00:00,2015-01-03,9,243.0,4809.0,1575.0,0.0,1466.0,11600.0,7485.0,1103.0
2015-01-03 09:00:00,2015-01-03,10,243.0,4809.0,1575.0,0.0,1466.0,11600.0,7970.0,1216.0
2015-01-03 10:00:00,2015-01-03,11,243.0,4809.0,1575.0,0.0,1466.0,11600.0,7970.0,1235.0
2015-01-03 11:00:00,2015-01-03,12,243.0,4809.0,1575.0,0.0,1466.0,11600.0,7968.0,1063.0
2015-01-03 12:00:00,2015-01-03,13,243.0,4809.0,1575.0,0.0,1466.0,11600.0,7926.0,1101.0
2015-01-03 13:00:00,2015-01-03,14,243.0,4809.0,1575.0,0.0,1466.0,11600.0,7942.0,1298.0
2015-01-03 14:00:00,2015-01-03,15,243.0,4809.0,1575.0,0.0,1466.0,11600.0,7944.0,1397.0
2015-01-03 15:00:00,2015-01-03,16,243.0,4869.0,1575.0,0.0,1466.0,11600.0,7969.0,1410.0
2015-01-03 16:00:00,2015-01-03,17,243.0,4869.0,1575.0,0.0,1466.0,11595.0,7968.0,1200.0
2015-01-03 17:00:00,2015-01-03,18,243.0,4801.0,1575.0,0.0,1466.0,11600.0,7969.0,954.0
2015-01-03 18:00:00,2015-01-03,19,243.0,4514.0,1575.0,0.0,1430.0,11600.0,7987.0,706.0
2015-01-03 19:00:00,2015-01-03,20,243.0,5054.0,1575.0,0.0,1935.0,11600.0,7986.0,445.0
2015-01-03 20:00:00,2015-01-03,21,243.0,5054.0,1575.0,0.0,1935.0,11600.0,7986.0,390.0
2015-01-03 21:00:00,2015-01-03,22,243.0,5054.0,1575.0,0.0,1935.0,11600.0,7985.0,513.0
2015-01-03 22:00:00,2015-01-03,23,243.0,5122.0,1575.0,0.0,1935.0,11600.0,7985.0,607.0
2015-01-03 23:00:00,2015-01-03,24,243.0,5122.0,1575.0,0.0,1971.0,11600.0,7985.0,781.0
2015-01-04 00:00:00,2015-01-04,1,243.0,5409.0,1575.0,0.0,1971.0,11600.0,7726.0,357.0
2015-01-04 01:00:00,2015-01-04,2,243.0,5409.0,1575.0,0.0,1971.0,11600.0,7726.0,448.0
2015-01-04 02:00:00,2015-01-04,3,243.0,5409.0,1575.0,0.0,1971.0,11600.0,7516.0,372.0
2015-01-04 03:00:00,2015-01-04,4,243.0,5409.0,1575.0,0.0,1971.0,11600.0,7504.0,282.0
2015-01-04 04:00:00,2015-01-04,5,243.0,5409.0,1575.0,0.0,1971.0,11600.0,7504.0,276.0
2015-01-04 05:00:00,2015-01-04,6,247.0,5409.0,1575.0,0.0,1971.0,11600.0,7504.0,271.0
2015-01-04 06:00:00,2015-01-04,7,248.0,5409.0,1575.0,0.0,1971.0,11600.0,7681.0,189.0
2015-01-04 07:00:00,2015-01-04,8,251.0,5409.0,1575.0,0.0,1971.0,11600.0,7988.0,117.0
2015-01-04 08:00:00,2015-01-04,9,243.0,5409.0,1575.0,0.0,1971.0,11600.0,7989.0,240.0
2015-01-04 09:00:00,2015-01-04,10,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7989.0,695.0
2015-01-04 10:00:00,2015-01-04,11,243.0,5409.0,1575.0,0.0,1971.0,11589.0,7989.0,1559.0
2015-01-04 11:00:00,2015-01-04,12,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7968.0,1958.0
2015-01-04 12:00:00,2015-01-04,13,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7989.0,2113.0
2015-01-04 13:00:00,2015-01-04,14,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7989.0,2374.0
2015-01-04 14:00:00,2015-01-04,15,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7769.0,2084.0
2015-01-04 15:00:00,2015-01-04,16,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7764.0,2133.0
2015-01-04 16:00:00,2015-01-04,17,244.0,5409.0,1575.0,0.0,1971.0,11599.0,7901.0,2145.0
2015-01-04 17:00:00,2015-01-04,18,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7988.0,2256.0
2015-01-04 18:00:00,2015-01-04,19,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7986.0,2529.0
2015-01-04 19:00:00,2015-01-04,20,243.0,5409.0,1575.0,0.0,1971.0,11599.0,7953.0,2567.0
2015-01-04 20:00:00,2015-01-04,21,244.0,5409.0,1575.0,0.0,1971.0,11599.0,7741.0,2657.0
2015-01-04 21:00:00,2015-01-04,22,245.0,5409.0,1575.0,0.0,1971.0,11089.0,7927.0,2694.0
2015-01-04 22:00:00,2015-01-04,23,245.0,5409.0,1575.0,0.0,1971.0,11089.0,7772.0,2693.0
2015-01-04 23:00:00,2015-01-04,24,245.0,5409.0,1575.0,0.0,1971.0,11089.0,7682.0,2685.0
2015-01-05 00:00:00,2015-01-05,1,245.0,5409.0,1575.0,0.0,1971.0,11089.0,7680.0,2545.0
2015-01-05 01:00:00,2015-01-05,2,244.0,5409.0,1575.0,0.0,1971.0,11089.0,7680.0,2387.0
2015-01-05 02:00:00,2015-01-05,3,243.0,5409.0,1575.0,0.0,1971.0,11089.0,7680.0,2425.0
2015-01-05 03:00:00,2015-01-05,4,243.0,5409.0,1575.0,0.0,1971.0,11089.0,7680.0,2487.0
2015-01-05 04:00:00,2015-01-05,5,243.0,5409.0,1575.0,0.0,1971.0,11089.0,7616.0,2517.0
2015-01-05 05:00:00,2015-01-05,6,243.0,5409.0,1575.0,0.0,1971.0,11089.0,7616.0,2539.0
2015-01-05 06:00:00,2015-01-05,7,243.0,5409.0,1575.0,0.0,1971.0,11911.0,7647.0,2538.0
2015-01-05 07:00:00,2015-01-05,8,245.0,5409.0,1575.0,0.0,1971.0,11911.0,7975.0,2570.0
2015-01-05 08:00:00,2015-01-05,9,245.0,5409.0,1575.0,0.0,1971.0,11911.0,7973.0,2573.0
2015-01-05 09:00:00,2015-01-05,10,246.0,5409.0,1575.0,0.0,1971.0,11911.0,7975.0,2509.0
2015-01-05 10:00:00,2015-01-05,11,247.0,5409.0,1575.0,0.0,1971.0,11911.0,7875.0,2424.0
2015-01-05 11:00:00,2015-01-05,12,247.0,5229.0,1575.0,0.0,1606.0,11911.0,7998.0,2444.0
2015-01-05 12:00:00,2015-01-05,13,246.0,5409.0,1575.0,0.0,1606.0,11911.0,8002.0,2418.0
2015-01-05 13:00:00,2015-01-05,14,247.0,5409.0,1575.0,0.0,1971.0,11911.0,8002.0,2332.0
2015-01-05 14:00:00,2015-01-05,15,246.0,5331.0,1575.0,0.0,1866.0,11911.0,7849.0,2257.0
2015-01-05 15:00:00,2015-01-05,16,244.0,5331.0,1575.0,0.0,1866.0,11911.0,7773.0,2270.0
2015-01-05 16:00:00,2015-01-05,17,244.0,5331.0,1575.0,0.0,1866.0,11911.0,7876.0,2244.0
2015-01-05 17:00:00,2015-01-05,18,244.0,5237.0,1575.0,0.0,1866.0,11911.0,7877.0,1915.0
2015-01-05 18:00:00,2015-01-05,19,244.0,5237.0,1575.0,0.0,1832.0,11911.0,7878.0,1668.0
2015-01-05 19:00:00,2015-01-05,20,244.0,5237.0,1575.0,0.0,1832.0,11911.0,7878.0,1426.0
2015-01-05 20:00:00,2015-01-05,21,244.0,5315.0,1575.0,0.0,1832.0,11916.0,7876.0,1433.0
2015-01-05 21:00:00,2015-01-05,22,243.0,5315.0,1575.0,0.0,1832.0,11916.0,7875.0,1435.0
2015-01-05 22:00:00,2015-01-05,23,244.0,5315.0,1575.0,0.0,1832.0,11916.0,7874.0,1402.0
2015-01-05 23:00:00,2015-01-05,24,244.0,5308.0,1575.0,0.0,1832.0,11916.0,7662.0,1208.0
2015-01-06 00:00:00,2015-01-06,1,243.0,5308.0,1575.0,0.0,1832.0,11916.0,7650.0,977.0
2015-01-06 01:00:00,2015-01-06,2,243.0,5308.0,1575.0,0.0,1832.0,11916.0,7650.0,1177.0
2015-01-06 02:00:00,2015-01-06,3,243.0,5308.0,1575.0,0.0,1832.0,11916.0,7650.0,901.0
2015-01-06 03:00:00,2015-01-06,4,243.0,5308.0,1575.0,0.0,1832.0,11916.0,7650.0,550.0
2015-01-06 04:00:00,2015-01-06,5,243.0,4964.0,1575.0,0.0,1587.0,11916.0,7650.0,441.0
2015-01-06 05:00:00,2015-01-06,6,243.0,4964.0,1575.0,0.0,1587.0,11916.0,7392.0,394.0
2015-01-06 06:00:00,2015-01-06,7,244.0,4964.0,1575.0,0.0,1587.0,11916.0,7604.0,352.0
2015-01-06 07:00:00,2015-01-06,8,190.0,4914.0,1575.0,0.0,1587.0,11916.0,7460.0,398.0
2015-01-06 08:00:00,2015-01-06,9,190.0,4914.0,1575.0,0.0,1587.0,11274.0,7461.0,536.0
2015-01-06 09:00:00,2015-01-06,10,209.0,4942.0,1575.0,0.0,1541.0,11274.0,7156.0,675.0
2015-01-06 10:00:00,2015-01-06,11,199.0,4941.0,1575.0,0.0,1541.0,11274.0,7157.0,819.0
2015-01-06 11:00:00,2015-01-06,12,198.0,4941.0,1575.0,0.0,1541.0,11274.0,7155.0,939.0
2015-01-06 12:00:00,2015-01-06,13,244.0,5335.0,1575.0,0.0,1786.0,11274.0,7178.0,1194.0
2015-01-06 13:00:00,2015-01-06,14,244.0,5335.0,1575.0,0.0,1786.0,11274.0,7178.0,1430.0
2015-01-06 14:00:00,2015-01-06,15,244.0,5335.0,1575.0,0.0,1786.0,11274.0,7178.0,1714.0
2015-01-06 15:00:00,2015-01-06,16,244.0,5335.0,1575.0,0.0,1786.0,11915.0,7240.0,1885.0
2015-01-06 16:00:00,2015-01-06,17,253.0,5343.0,1575.0,0.0,1786.0,11915.0,7642.0,1972.0
2015-01-06 17:00:00,2015-01-06,18,251.0,5343.0,1575.0,0.0,1786.0,11915.0,7643.0,2188.0
2015-01-06 18:00:00,2015-01-06,19,254.0,5343.0,1575.0,0.0,1666.0,11915.0,7644.0,2304.0
2015-01-06 19:00:00,2015-01-06,20,256.0,5343.0,1575.0,0.0,1771.0,11915.0,7644.0,2462.0
2015-01-06 20:00:00,2015-01-06,21,249.0,5343.0,1575.0,0.0,1891.0,11915.0,7644.0,2568.0
2015-01-06 21:00:00,2015-01-06,22,243.0,5343.0,1575.0,0.0,1891.0,11915.0,7643.0,2544.0
2015-01-06 22:00:00,2015-01-06,23,243.0,5343.0,1575.0,0.0,1891.0,11915.0,7426.0,2545.0
2015-01-06 23:00:00,2015-01-06,24,243.0,5343.0,1575.0,0.0,1891.0,11915.0,7335.0,2547.0
2015-01-07 00:00:00,2015-01-07,1,243.0,5267.0,1575.0,0.0,1891.0,11915.0,7229.0,2586.0
2015-01-07 01:00:00,2015-01-07,2,243.0,5192.0,1575.0,0.0,1891.0,11915.0,7229.0,2534.0
2015-01-07 02:00:00,2015-01-07,3,243.0,5192.0,1575.0,0.0,1891.0,11915.0,7229.0,2346.0
2015-01-07 03:00:00,2015-01-07,4,243.0,5192.0,1575.0,0.0,1891.0,11915.0,7229.0,2344.0
2015-01-07 04:00:00,2015-01-07,5,243.0,5192.0,1575.0,0.0,1891.0,11915.0,7229.0,2508.0
2015-01-07 05:00:00,2015-01-07,6,243.0,5267.0,1575.0,0.0,1891.0,11915.0,7229.0,2337.0
2015-01-07 06:00:00,2015-01-07,7,244.0,5357.0,1575.0,0.0,1891.0,11915.0,7288.0,2470.0
2015-01-07 07:00:00,2015-01-07,8,244.0,5357.0,1575.0,0.0,1891.0,11915.0,7475.0,2374.0
2015-01-07 08:00:00,2015-01-07,9,250.0,5335.0,1575.0,0.0,1891.0,11915.0,7473.0,2371.0
2015-01-07 09:00:00,2015-01-07,10,253.0,5357.0,1575.0,0.0,1891.0,11915.0,7475.0,2377.0
2015-01-07 10:00:00,2015-01-07,11,256.0,5357.0,1575.0,0.0,1891.0,11915.0,7475.0,2391.0
2015-01-07 11:00:00,2015-01-07,12,256.0,5357.0,1575.0,0.0,1891.0,11915.0,7409.0,2300.0
2015-01-07 12:00:00,2015-01-07,13,251.0,5357.0,1575.0,0.0,1891.0,11915.0,7409.0,2337.0
2015-01-07 13:00:00,2015-01-07,14,258.0,5357.0,1575.0,0.0,1891.0,11915.0,7409.0,2399.0
2015-01-07 14:00:00,2015-01-07,15,261.0,5357.0,1575.0,0.0,1891.0,11854.0,7474.0,2432.0
2015-01-07 15:00:00,2015-01-07,16,256.0,5357.0,1575.0,0.0,1891.0,11854.0,7587.0,2473.0
2015-01-07 16:00:00,2015-01-07,17,252.0,5357.0,1575.0,0.0,1891.0,11854.0,7582.0,2327.0
2015-01-07 17:00:00,2015-01-07,18,248.0,5357.0,1575.0,0.0,1891.0,11854.0,7583.0,1939.0
2015-01-07 18:00:00,2015-01-07,19,250.0,5357.0,1575.0,0.0,1891.0,11854.0,7582.0,1793.0
2015-01-07 19:00:00,2015-01-07,20,246.0,5177.0,1575.0,0.0,1796.0,11854.0,7614.0,1896.0
2015-01-07 20:00:00,2015-01-07,21,250.0,4890.0,1575.0,0.0,1796.0,11849.0,7590.0,1956.0
2015-01-07 21:00:00,2015-01-07,22,244.0,4846.0,1575.0,0.0,1796.0,11849.0,7591.0,2104.0
2015-01-07 22:00:00,2015-01-07,23,243.0,4846.0,1575.0,0.0,1796.0,11910.0,7347.0,2085.0
2015-01-07 23:00:00,2015-01-07,24,243.0,5026.0,1575.0,0.0,1891.0,11910.0,7253.0,2056.0
2015-01-08 00:00:00,2015-01-08,1,243.0,4886.0,1575.0,0.0,1891.0,11910.0,7333.0,2072.0
2015-01-08 01:00:00,2015-01-08,2,243.0,4912.0,1575.0,0.0,1891.0,11910.0,7333.0,2197.0
2015-01-08 02:00:00,2015-01-08,3,243.0,4912.0,1575.0,0.0,1891.0,11910.0,7333.0,2409.0
2015-01-08 03:00:00,2015-01-08,4,243.0,4912.0,1575.0,0.0,1891.0,11911.0,7333.0,2438.0
2015-01-08 04:00:00,2015-01-08,5,243.0,5199.0,1575.0,0.0,1891.0,11911.0,7333.0,2412.0
2015-01-08 05:00:00,2015-01-08,6,243.0,5199.0,1575.0,0.0,1891.0,11911.0,7333.0,2435.0
2015-01-08 06:00:00,2015-01-08,7,244.0,5179.0,1575.0,0.0,1865.0,11916.0,7153.0,2487.0
2015-01-08 07:00:00,2015-01-08,8,245.0,5319.0,1575.0,0.0,1865.0,11916.0,7252.0,2579.0
2015-01-08 08:00:00,2015-01-08,9,271.0,5339.0,1575.0,0.0,1865.0,11916.0,7273.0,2492.0
2015-01-08 09:00:00,2015-01-08,10,274.0,5339.0,1575.0,0.0,1865.0,11916.0,7271.0,2523.0
2015-01-08 10:00:00,2015-01-08,11,273.0,5357.0,1575.0,0.0,1891.0,11916.0,7070.0,2618.0
2015-01-08 11:00:00,2015-01-08,12,273.0,5357.0,1575.0,0.0,1891.0,11916.0,7043.0,2612.0
2015-01-08 12:00:00,2015-01-08,13,275.0,5357.0,1575.0,0.0,1891.0,11916.0,7043.0,2617.0
2015-01-08 13:00:00,2015-01-08,14,272.0,5357.0,1575.0,0.0,1891.0,11916.0,7043.0,2664.0
2015-01-08 14:00:00,2015-01-08,15,273.0,5160.0,1575.0,0.0,1756.0,11916.0,7045.0,2679.0
2015-01-08 15:00:00,2015-01-08,16,271.0,5357.0,1575.0,0.0,1891.0,11916.0,7188.0,2639.0
2015-01-08 16:00:00,2015-01-08,17,272.0,5357.0,1575.0,0.0,1891.0,11916.0,7344.0,2583.0
2015-01-08 17:00:00,2015-01-08,18,274.0,5357.0,1575.0,0.0,1941.0,11916.0,7344.0,2609.0
2015-01-08 18:00:00,2015-01-08,19,275.0,5357.0,1575.0,0.0,1941.0,11916.0,7343.0,2675.0
2015-01-08 19:00:00,2015-01-08,20,267.0,5357.0,1575.0,0.0,1941.0,11916.0,7342.0,2681.0
2015-01-08 20:00:00,2015-01-08,21,255.0,5357.0,1575.0,0.0,1941.0,11916.0,7343.0,2653.0
2015-01-08 21:00:00,2015-01-08,22,245.0,5357.0,1575.0,0.0,1941.0,11916.0,7342.0,2675.0
2015-01-08 22:00:00,2015-01-08,23,243.0,5357.0,1575.0,0.0,1941.0,11916.0,7107.0,2610.0
2015-01-08 23:00:00,2015-01-08,24,243.0,5357.0,1575.0,0.0,1941.0,11916.0,7104.0,2562.0
2015-01-09 00:00:00,2015-01-09,1,243.0,5217.0,1575.0,0.0,1941.0,11916.0,7140.0,2568.0
2015-01-09 01:00:00,2015-01-09,2,243.0,5217.0,1575.0,0.0,1941.0,11916.0,7026.0,2533.0
2015-01-09 02:00:00,2015-01-09,3,243.0,5217.0,1575.0,0.0,1941.0,11916.0,7043.0,2476.0
2015-01-09 03:00:00,2015-01-09,4,244.0,5217.0,1575.0,0.0,1941.0,11916.0,7043.0,2535.0
2015-01-09 04:00:00,2015-01-09,5,244.0,5217.0,1575.0,0.0,1941.0,11916.0,7043.0,2555.0
2015-01-09 05:00:00,2015-01-09,6,262.0,5217.0,1575.0,0.0,1941.0,11926.0,7043.0,2567.0
2015-01-09 06:00:00,2015-01-09,7,269.0,5217.0,1575.0,0.0,1941.0,11926.0,7236.0,2502.0
2015-01-09 07:00:00,2015-01-09,8,267.0,5357.0,1575.0,0.0,1941.0,11926.0,7412.0,2404.0
2015-01-09 08:00:00,2015-01-09,9,266.0,5357.0,1575.0,0.0,1941.0,11904.0,7634.0,2454.0
2015-01-09 09:00:00,2015-01-09,10,268.0,5357.0,1575.0,0.0,1941.0,11904.0,7644.0,2442.0
2015-01-09 10:00:00,2015-01-09,11,268.0,5357.0,1575.0,0.0,1941.0,11959.0,7606.0,2456.0
2015-01-09 11:00:00,2015-01-09,12,270.0,5357.0,1575.0,0.0,1941.0,11959.0,7374.0,2452.0
2015-01-09 12:00:00,2015-01-09,13,268.0,5409.0,1575.0,0.0,1941.0,11959.0,7511.0,2363.0
2015-01-09 13:00:00,2015-01-09,14,267.0,5409.0,1575.0,0.0,1941.0,11959.0,7625.0,2326.0
2015-01-09 14:00:00,2015-01-09,15,262.0,5409.0,1575.0,0.0,1941.0,11959.0,7611.0,2258.0
2015-01-09 15:00:00,2015-01-09,16,253.0,5409.0,1575.0,0.0,1941.0,11959.0,7531.0,2326.0
2015-01-09 16:00:00,2015-01-09,17,252.0,5409.0,1575.0,0.0,1516.0,11959.0,7566.0,2493.0
2015-01-09 17:00:00,2015-01-09,18,259.0,5409.0,1575.0,0.0,1516.0,11999.0,7666.0,2462.0
2015-01-09 18:00:00,2015-01-09,19,256.0,5409.0,1575.0,0.0,2021.0,11949.0,7746.0,2446.0
2015-01-09 19:00:00,2015-01-09,20,258.0,5409.0,1575.0,0.0,2021.0,11949.0,7747.0,2433.0
2015-01-09 20:00:00,2015-01-09,21,248.0,5409.0,1575.0,0.0,2021.0,11949.0,7533.0,2412.0
2015-01-09 21:00:00,2015-01-09,22,243.0,5409.0,1575.0,0.0,2021.0,12009.0,7438.0,2386.0
2015-01-09 22:00:00,2015-01-09,23,243.0,5409.0,1575.0,0.0,2021.0,12009.0,7432.0,2471.0
2015-01-09 23:00:00,2015-01-09,24,243.0,5269.0,1575.0,0.0,2021.0,11999.0,7336.0,2521.0
2015-01-10 00:00:00,2015-01-10,1,243.0,5269.0,1575.0,0.0,2021.0,11999.0,7594.0,2333.0
2015-01-10 01:00:00,2015-01-10,2,243.0,5269.0,1575.0,0.0,2021.0,11999.0,7594.0,2221.0
2015-01-10 02:00:00,2015-01-10,3,243.0,5269.0,1575.0,0.0,2021.0,11999.0,7594.0,2241.0
2015-01-10 03:00:00,2015-01-10,4,243.0,5269.0,1575.0,0.0,2021.0,11954.0,7594.0,2246.0
2015-01-10 04:00:00,2015-01-10,5,243.0,5269.0,1575.0,0.0,2021.0,11954.0,7594.0,2267.0
2015-01-10 05:00:00,2015-01-10,6,243.0,5269.0,1575.0,0.0,2021.0,11954.0,7594.0,2240.0
2015-01-10 06:00:00,2015-01-10,7,243.0,5269.0,1575.0,0.0,2021.0,11954.0,7594.0,2235.0
2015-01-10 07:00:00,2015-01-10,8,243.0,5269.0,1575.0,0.0,2021.0,11954.0,7646.0,2283.0
2015-01-10 08:00:00,2015-01-10,9,243.0,5269.0,1575.0,0.0,2021.0,11954.0,7678.0,2371.0
2015-01-10 09:00:00,2015-01-10,10,243.0,5269.0,1575.0,0.0,2021.0,11954.0,7677.0,2335.0
2015-01-10 10:00:00,2015-01-10,11,243.0,5135.0,1575.0,0.0,2021.0,11954.0,7678.0,2276.0
2015-01-10 11:00:00,2015-01-10,12,243.0,5135.0,1575.0,0.0,2021.0,11954.0,7678.0,2226.0
2015-01-10 12:00:00,2015-01-10,13,243.0,5135.0,1575.0,0.0,2021.0,11913.0,7599.0,2341.0
2015-01-10 13:00:00,2015-01-10,14,243.0,5135.0,1575.0,0.0,2021.0,11834.0,7594.0,2446.0
2015-01-10 14:00:00,2015-01-10,15,243.0,5209.0,1575.0,0.0,2021.0,11834.0,7594.0,2457.0
2015-01-10 15:00:00,2015-01-10,16,243.0,5209.0,1575.0,0.0,2021.0,11834.0,7594.0,2557.0
2015-01-10 16:00:00,2015-01-10,17,243.0,5153.0,1575.0,0.0,2021.0,11814.0,7679.0,2592.0
